country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh
CHL,Chile,ABANICO,CHL0001001,136.0,-37.3646,-71.4894,Hydro,,,,,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,AGUAS BLANCAS,CHL0000001,2.0,-24.1355,-69.8649,Oil,,,,,INGENOVA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,ALFALFAL,CHL0001002,178.0,-33.5012,-70.1927,Hydro,,,,,AES GENER S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,ALLIPEN,CHL0001003,3.0,-38.9987,-72.2230,Hydro,,,,,HIDROELECTRICA ALLIPEN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,ALTO BAGUALES,CHL0002001,1.98,-45.5260,-72.1046,Wind,,,,,EMPRESA ELECTRICA DE AYSEN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,ALTO HOSPICIO,CHL0001004,1.0,,,Hydro,,,,,ENERNUEVAS S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,ANGOL (LOS SAUCES),CHL0000134,1.5,-37.9658,-72.8269,Oil,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,ANGOSTURA,CHL0001005,324.0,-37.7103,-71.8169,Hydro,,,,,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,ANTILHUE,CHL0000092,101.3,-39.8009,-73.1852,Oil,,,,,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,ANTUCO,CHL0001006,320.0,-37.3103,-71.6264,Hydro,,,,,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,ATACAMA (CC1-CC2),CHL0000002,767.8,-23.0898,-70.4168,Gas,,,,,GASATACAMA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,AUXILIAR DEL MAIPO (CAEMSA),CHL0001007,5.0,-33.6427,-70.6331,Hydro,,,,,CARBOMET ENERGIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,AYSEN,CHL0001008,7.0,,,Hydro,,,,,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,AYSEN TERMICO,CHL0000022,1.2,,,Oil,,,,,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,Aguas Andinas,CHL0003027,8.23,,,Biomass,,,,,AGUAS ANDINAS,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,Arauco,CHL0003002,24.0,-37.2092,-73.2222,Biomass,,,,,ARAUCO BIOENERGIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,Arauco - Constitucion,CHL0003029,22.0,,,Biomass,,,,,ARAUCO BIOENERGIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,Arauco Bioenergia - Mariquina,CHL0003028,61.0,,,Biomass,,,,,ARAUCO BIOENERGIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,BIO CRUZ,CHL0000107,2.8,-32.8489,-71.2267,Gas,Oil,,,,BIO CRUZ GENERACION,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,BIOMAR,CHL0000081,2.4,-41.7820,-73.4319,Oil,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,BLANCO,CHL0001009,53.0,-32.9170,-70.3289,Hydro,,,,,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,BOCAMINA (I-II),CHL0000057,478.0,-37.0215,-73.1673,Coal,,,,,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,BOQUIAMARGO,CHL0001010,1.0,-37.8676,-71.6138,Hydro,,,,,ELECTRICA SAN MIGUEL,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,BUREO,CHL0001011,2.0,,,Hydro,,,,,PMGD BIO BIO NEGRETE S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CABO NEGRO  FASE I,CHL0002002,2.3,,,Wind,,,,,METHANEX CHILE S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CALLAO,CHL0001012,3.0,-40.8878,-72.3382,Hydro,,,,,HIDROCALLAO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CALLE CALLE,CHL0000093,13.0,-39.7999,-73.1891,Oil,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CAMPICHE,CHL0000108,248.9888,-32.7483,-71.4833,Coal,,,,,EMPRESA ELECTRICA CAMPICHE S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CANDELARIA,CHL0000104,253.9,-34.0339,-70.6138,Gas,,,,,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CANELA,CHL0002003,18.15,-31.2883,-71.6023,Wind,,,,,ENDESAECO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CANELA II,CHL0002004,60.0,-31.3136,-71.6011,Wind,,,,,ENDESAECO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CANETE,CHL0000058,4.0,-37.7308,-73.3828,Oil,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CANUTILLAR,CHL0001013,172.0,-41.5281,-72.3417,Hydro,,,,,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CAPULLO,CHL0001014,12.0,-40.8192,-72.3999,Hydro,,,,,EMPRESA ELECTRICA CAPULLO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CARDONES,CHL0000048,152.2748,-27.4876,-70.3864,Oil,,,,,IC POWER,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CARENA,CHL0001015,10.0,-33.5286,-70.9528,Hydro,,,,,EMPRESA ELECTRICA INDUSTRIAL S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CASABLANCA,CHL0000109,2.5,-33.3263,-71.3923,Oil,,,,,TECNORED,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CAVANCHA,CHL0001016,3.0,,,Hydro,,,,,CAVANCHA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CBB-CENTRO,CHL0000095,13.532,-34.8666,-71.1432,Oil,,,,,EQUIPOS GENERACION S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CENIZAS,CHL0000049,13.9,-27.4809,-70.3897,Oil,,,,,ELECTRICA CENIZAS S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CENTRAL TERMOELECTRICA ANDINA (CTA),CHL0000003,152.6,,,Coal,,,,,ANDINA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CHACABUCO,CHL0000024,9.3,,,Oil,,,,,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CHACABUQUITO,CHL0001017,26.0,-32.8535,-70.5061,Hydro,,,,,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CHACAYES,CHL0001018,112.0,-34.2756,-70.4523,Hydro,,,,,PACIFICHYDRO,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CHANARES,CHL0004001,36.0,-26.3748,-70.0657,Solar,,,,,,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CHAPIQUINA,CHL0001019,10.0,-18.3695,-69.5469,Hydro,,,,,E-CL S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CHIBURGO,CHL0001020,19.0,-35.6615,-71.3551,Hydro,,,,,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CHILE CHICO,CHL0000027,2.1,,,Oil,,,,,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CHILOE,CHL0000082,9.0,-43.0914,-73.6155,Oil,,,,,ELEKTRAGEN,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CHUFKEN (TRAIGUEN),CHL0000043,1.6,-38.2624,-72.6165,Oil,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CHUYACA,CHL0000083,11.3,-40.5786,-73.0884,Oil,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CIPRESES,CHL0001021,106.0,-35.7872,-70.8084,Hydro,,,,,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CMPC CORDILLERA,CHL0000130,24.74,,,Oil,Gas,,,,PAPELES CORDILLERA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CMPC Pacífico,CHL0003006,33.0,-37.7917,-72.4842,Biomass,,,,,CMPC CELULOSA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CMPC Santa Fe,CHL0003007,5.0,-37.5151,-72.6565,Biomass,,,,,CMPC CELULOSA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CMPC_Laja,CHL0003005,25.0,-37.2895,-72.7114,Biomass,,,,,CMPC CELULOSA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,COCHAMO,CHL0000038,2.4,,,Oil,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,COLBUN,CHL0001022,474.0,-35.6853,-71.3699,Hydro,,,,,COLBUN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,COLIHUES,CHL0000105,21.2,-34.2425,-70.6744,Oil,,,,,MVC GENERACION,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,COLLIL,CHL0001023,7.0,-42.5976,-73.9580,Hydro,,,,,ENERGIA COLLIL S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,COLMITO,CHL0000110,57.71,-32.9304,-71.4740,Oil,,,,,TERMOELECTRICA COLMITO,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CONCON,CHL0000111,2.3,-32.9331,-71.4742,Oil,,,,,TECNORED,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CONSTITUCION,CHL0000096,9.0,-35.3604,-72.4069,Oil,,,,,ELEKTRAGEN,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CONTRA,CHL0001024,0.0,-40.2975,-72.8333,Hydro,,,,,EMPRESA ELECTRICA CONTRA S.P.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CONTULMO,CHL0000059,0.8,-38.0341,-73.2233,Oil,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CORONEL,CHL0000060,46.81,-36.9676,-73.1686,Gas,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,COYA,CHL0001025,12.0,-34.2049,-70.5257,Hydro,,,,,PACIFIC HYDRO,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CUCHILDEO,CHL0001026,1.0,,,Hydro,,,,,EPA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CURACAUTIN,CHL0000044,2.4,-38.4528,-71.8194,Oil,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CURAUMA,CHL0000112,2.5,-33.1291,-71.5570,Oil,,,,,TECNORED,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CURILEUFU,CHL0001027,0.0,-40.3915,-72.5399,Hydro,,,,,SOC. AGRICOLA Y GANADERA CURILEUFU LTDA.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,CURILLINQUE,CHL0001028,92.0,-35.8051,-70.9411,Hydro,,,,,EMPRESA ELECTRICA PEHUENCHE S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,Celco,CHL0003003,8.0,-35.3262,-72.4163,Biomass,,,,,ARAUCO BIOENERGIA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,Cholguín,CHL0003004,13.0,-37.1649,-72.0674,Biomass,,,,,PANELES ARAUCO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,Coelemu,CHL0003008,7.1,-36.5108,-72.7369,Biomass,,,,,ENERGIA LEON S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DANISCO,CHL0000084,0.8,-41.7821,-73.4463,Oil,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DEGAN,CHL0000085,36.0,-42.1482,-73.7155,Oil,,,,,GENERACION DE ENERGIA NUEVA DEGAN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DIEGO DE ALMAGRO (U1-U2),CHL0000050,46.8,-26.3984,-70.0387,Oil,,,,,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DIESEL ARICA(GMAR_M1AR),CHL0000020,14.2,-18.5287,-70.2989,Oil,,,,,E-CL,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DIESEL ENAEX (CUMMINS-DEUTZ),CHL0000004,2.7,-23.0970,-70.4319,Oil,,,,,ENAEX,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DIESEL IQUIQUE(MSIQ_TGIQ),CHL0000019,43.0,-20.2580,-70.1273,Coal,Oil,,,,E-CL,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DIESEL TAMAYA (SUTA),CHL0000005,99.0,-22.1591,-70.0894,Oil,,,,,E-CL,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DIESEL ZOFRI (ZOFRI 1-6_ZOFRI 1-5),CHL0000006,6.06,-20.2062,-70.1294,Oil,,,,,ENORCHILE,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DON WALTERIO,CHL0001029,3.0,-40.5568,-72.5159,Hydro,,,,,GENERADORA ELECTRICA RHOM LTDA.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DONA HILDA,CHL0001030,0.0,-40.3329,-72.0059,Hydro,,,,,FORESTAL Y GANADERA CARRAN LTDA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DONGO,CHL0001031,6.0,-42.5678,-73.8945,Hydro,,,,,HIDROELECTRICA DONGO SPA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,DONGUIL,CHL0001032,0.0,-39.1201,-72.6743,Hydro,,,,,DONGUIL ENERGIA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EAGON,CHL0000045,2.4,-38.5377,-72.4608,Oil,,,,,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL ARRAYAN,CHL0002005,115.0,-30.5793,-71.6981,Wind,,,,,PARQUE EOLICO EL ARRAYAN SPA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL ARRAYAN,CHL0001033,0.0,-40.5981,-72.4647,Hydro,,,,,ENERGIA RENOVABLE ARRAYAN LTDA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL CANELO,CHL0001034,6.0,-33.6031,-70.3597,Hydro,,,,,HIDROCANELO,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL DIUTO,CHL0001035,3.0,-37.4229,-72.0818,Hydro,,,,,HIDROELECTRICA DIUTO,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL LLANO,CHL0001036,2.0,-33.6212,-70.5351,Hydro,,,,,ELECTRICA PUNTILLA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL MANZANO,CHL0001037,5.0,-38.8392,-71.7633,Hydro,,,,,HIDROELECTRICA EL MANZANO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL MIRADOR,CHL0001038,3.0,,,Hydro,,,,,HIDROELECTRICA EL MIRADOR S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL PENON,CHL0000075,80.838,-30.1418,-71.2296,Oil,,,,,ENLASA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL RINCON (RM),CHL0001039,0.0,-33.5480,-70.5430,Hydro,,,,,ASOC. DE CANAL. SOCIEDAD CANALISTAS DEL MAIPO,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL SALVADOR,CHL0000051,23.6691,-26.3923,-70.0396,Oil,,,,,SWC,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL TARTARO,CHL0001040,0.0,-32.5685,-70.6988,Hydro,,,,,WENKE Y CIA. LTDA.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL TOQUI,CHL0002006,1.4,,,Wind,,,,,EMPRESA ELECTRICA DE AYSEN S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL TORO,CHL0001041,450.0,-37.2934,-71.4924,Hydro,,,,,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL TORO 2,CHL0001042,1.0,,,Hydro,,,,,ENERNUEVAS S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL TOTORAL,CHL0000113,3.0,-33.4274,-71.6369,Oil,,,,,TECNORED,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL TRARO,CHL0000026,0.64,,,Oil,,,,,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EL TRARO,CHL0001043,1.0,,,Hydro,,,,,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EMELDA,CHL0000052,68.7,-26.3803,-70.0222,Oil,,,,,EMELDA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,ENSENADA RIO BLANCO,CHL0001044,1.0,-41.2719,-72.5408,Hydro,,,,,HIDROELECTRICA ENSENADA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EOLICA CUEL,CHL0002007,33.0,-37.5107,-72.4937,Wind,,,,,AELA EOLICA NEGRETE SPA,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,EOLICA SAN PEDRO,CHL0002008,36.0,-42.2704,-73.9401,Wind,,,,,BOSQUES DE CHILOE S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
CHL,Chile,ESPERANZA,CHL0004002,2.88,,,Solar,,,,,,Energía Abierta,http://energiaabierta.cl/electricidad/,Energía Abierta,,2016,,,,,,
