id,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
BRA0028612,0.0,0.0,0.0,77280.0,0.0,0.0,840.0,73248.0,114678.48,75101.04,151678.8,840.0
BRA0028353,0.0,1273912.08,2310336.0,2310336.0,2167032.0,2064720.0,2782752.0,2696568.0,2449608.0,2393328.0,2041200.0,1706695.2
BRA0029107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0002053,0.0,101631.6,258216.0,305760.0,340872.0,244104.0,308280.0,247800.0,287784.0,145656.0,153720.0,208353.6
BRA0028118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75516.0
BRA0002913,595227.36,2075705.52,323904.0,631512.0,0.0,0.0,0.0,0.0,250656.0,340458.72,870203.04,0.0
BRA0028615,0.0,0.0,0.0,60648.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,95474.4
BRA0028855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807008.0
BRA0001066,161049.84,430254.72,424200.0,398496.0,410088.0,322728.0,401352.0,346920.0,405720.0,490392.0,474096.0,458337.6
BRA0001276,208950.0,211273.44,8736.0,88704.0,30240.0,297373.44,25032.0,225624.0,405115.2,629121.36,572762.4,253360.8
BRA0031485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66612.0
BRA0002001,451553.76,884656.08,1203720.0,853272.0,983640.0,993552.0,1295448.0,716520.0,872592.0,927696.0,1081920.0,1333113.6
BRA0000041,3021244.8,7497462.0,8038632.0,7458192.0,8345232.0,6807696.0,8182440.0,7467432.0,6381816.0,4150272.0,3545808.0,6876240.0
BRA0002731,2390562.72,4981977.84,5418840.0,4802784.0,3031560.0,4804968.0,5786256.0,6500592.0,5568696.0,4571616.0,4440576.0,3213487.2
BRA0000042,133968.24,1159040.4,1044960.0,882840.0,1418088.0,812952.0,1216488.0,1064784.0,936264.0,622776.0,274512.0,252705.6
BRA0030033,1616062.56,4359327.84,4018056.0,3404856.0,2915976.0,2781744.0,3224928.0,3511368.0,2454480.0,2822232.0,2097984.0,2201455.2
BRA0028012,53734.8,215586.0,175056.0,177408.0,170184.0,160272.0,53928.0,153888.0,205464.0,200928.0,143808.0,190898.4
BRA0027210,245110.32,535180.8,456456.0,434448.0,566328.0,383712.0,515088.0,465192.0,446880.0,339864.0,263592.0,291127.2
BRA0028995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152107.2
BRA0027933,557.76,5470.08,57288.0,549360.0,16632.0,5822.88,13104.0,6552.0,1095173.52,480172.56,272338.08,11860.8
BRA0002952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17035.2,0.0,0.0,0.0
BRA0027935,0.0,0.0,0.0,37800.0,0.0,0.0,0.0,0.0,0.0,12423.6,133262.64,16396.8
BRA0030873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92836.8
BRA0030872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109048.8
BRA0030871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94516.8
BRA0027733,0.0,640138.8,1807176.0,756840.0,1012032.0,1413946.8,1680.0,2330496.0,2235974.16,3554616.24,2463575.52,79833.6
BRA0000612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235368.0,803846.4,1137360.0,925664.88,141523.2
BRA0030874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107570.4
BRA0029432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275081.52,561482.88,570136.56,552451.2
BRA0028326,0.0,0.0,0.0,111720.0,2016.0,336.0,168.0,93072.0,253199.52,334056.24,309136.8,121195.2
BRA0029639,0.0,0.0,0.0,0.0,0.0,2017.68,10920.0,282912.0,581090.16,840918.96,694910.16,249480.0
BRA0029638,0.0,0.0,0.0,0.0,0.0,0.0,6888.0,201600.0,346486.56,946715.28,1021831.44,479152.8
BRA0028753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244423.2
BRA0000917,1580964.0,4315150.56,3819816.0,4040064.0,4923072.0,3607800.0,4483584.0,4933152.0,3190992.0,2352504.0,1537872.0,2760962.4
BRA0030455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70801.92,25068.96,0.0,0.0
BRA0030979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0002537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.6
BRA0028756,0.0,0.0,0.0,0.0,0.0,0.0,216048.0,308280.0,364056.0,325080.0,348264.0,321602.4
BRA0029736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29736.0,3895248.0,11302368.0,9560476.8
BRA0027484,0.0,0.0,851424.0,1308216.0,1390872.0,1070160.0,1326024.0,1315104.0,888216.0,887544.0,800016.0,983304.0
BRA0001113,314571.6,717385.2,682752.0,888888.0,1012536.0,842688.0,931896.0,700056.0,795648.0,426720.0,385728.0,590620.8
BRA0002873,757291.92,2583539.28,2333856.0,2652216.0,3142608.0,2738568.0,3813432.0,3169824.0,1866312.0,1290240.0,1271424.0,2765817.6
BRA0030691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97003.2
BRA0030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33936.0,117341.28,147774.48,143808.0,133543.2
BRA0027003,0.0,271824.0,966504.0,159264.0,0.0,0.0,3192.0,1762320.0,2021090.4,3010428.96,3398324.16,138583.2
BRA0030306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29568.0,127367.52,143712.24,145326.72,137054.4
BRA0027243,46856.88,4299.12,30408.0,135744.0,1176.0,3192.0,179424.0,561792.0,2311468.32,2709767.76,2650823.28,2123536.8
BRA0031079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0030202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448657.12,2411839.92,1151619.84,1908597.6
BRA0030203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368195.36,2598319.92,1005264.96,1484834.4
BRA0000866,621568.08,2662512.72,2109240.0,1925112.0,2055312.0,1305864.0,2054808.0,1713768.0,1889328.0,1850184.0,1480416.0,1305679.2
BRA0001356,2220909.6,2280880.56,5975760.0,4911984.0,4734912.0,5083008.0,7156128.0,2745624.0,5053272.0,6773928.0,6898248.0,6321252.0
BRA0000764,693072.24,1772195.04,1384152.0,1751904.0,2100504.0,1950816.0,1781472.0,1945104.0,1812552.0,1660680.0,1495200.0,2490600.0
BRA0030443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82696.32,122119.2,111488.16,0.0
BRA0001084,72115.68,334847.52,272832.0,189000.0,630336.0,879648.0,605808.0,498624.0,396312.0,323568.0,245280.0,442209.6
BRA0035736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596129.52,1127076.72,1246791.84,517893.6
BRA0001574,1139651.52,2463352.08,2896824.0,2623152.0,2881536.0,2082360.0,2350824.0,2548224.0,1396416.0,1427160.0,1132488.0,1500928.8
BRA0002563,192059.28,411846.96,326256.0,343224.0,428064.0,308448.0,362544.0,347256.0,321720.0,248640.0,209328.0,239349.6
BRA0030120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296492.96,852126.24,97154.4
BRA0002060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125546.4
BRA0030284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54768.0,83927.76,82876.08,81345.6,90216.0
BRA0030043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817252.8
BRA0026829,9868.32,25710.72,50736.0,41832.0,44688.0,43680.0,43176.0,39144.0,23093.28,6.72,3.36,0.0
BRA0030041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992812.8
BRA0030281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50904.0,91625.52,79511.04,78630.72,87242.4
BRA0030800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660384.0
BRA0027093,573419.28,2288430.48,1895880.0,2180472.0,2154768.0,2207200.8,1925280.0,1487136.0,2603702.64,2409960.0,2262975.12,2104771.2
BRA0028444,0.0,0.0,0.0,0.0,0.0,0.0,67704.0,145152.0,139104.0,155030.4,155028.72,156004.8
BRA0028443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62832.0,250293.12,283775.52,287537.04,283365.6
BRA0027985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0028441,0.0,0.0,0.0,0.0,0.0,36624.0,110712.0,106680.0,170298.24,184495.92,136631.04,83260.8
BRA0028440,0.0,0.0,0.0,0.0,0.0,0.0,6720.0,65184.0,101752.56,116014.08,111024.48,62445.6
BRA0028724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20932.8
BRA0030912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116793.6
BRA0030330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80556.0
BRA0002158,432552.96,954439.92,1069656.0,1100400.0,1220184.0,1131480.0,1442952.0,1113000.0,1245552.0,640584.0,920976.0,1432670.4
BRA0027196,220906.56,473064.48,401688.0,369264.0,531888.0,285768.0,455952.0,409248.0,377160.0,240408.0,184800.0,243432.0
BRA0030336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81631.2
BRA0028031,681849.84,669058.32,107688.0,300216.0,790944.0,2677973.76,2776032.0,2702952.0,3506655.6,3770618.88,3162848.64,4078552.8
BRA0030339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183036.0
BRA0030296,0.0,0.0,0.0,0.0,0.0,0.0,330624.0,421848.0,498792.0,449400.0,487200.0,456355.2
BRA0029641,0.0,0.0,0.0,0.0,0.0,0.0,12432.0,200424.0,337170.96,991060.56,1010704.8,495381.6
BRA0028528,0.0,0.0,1512.0,25536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0
BRA0028529,0.0,0.0,0.0,19488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.6
BRA0028038,405148.8,570998.4,158760.0,444696.0,340536.0,324744.0,840.0,527352.0,616840.56,1104017.04,613502.4,5913.6
BRA0002787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146815.04,1604935.92,1617554.4
BRA0001161,17999031.12,45242146.32,43010520.0,44597280.0,43814904.0,27460272.0,42843360.0,43011528.0,45350760.0,39652536.0,39588864.0,48898584.0
BRA0030350,0.0,0.0,0.0,0.0,0.0,0.0,55104.0,95928.0,95953.2,102520.32,82918.08,0.0
BRA0000060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258216.0
BRA0030355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0002958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534223.2
BRA0000783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500488.8
BRA0030115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362191.2
BRA0000771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226917.6
BRA0000190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693336.0,1308048.0,1075872.0,487284.0
BRA0028225,0.0,0.0,0.0,7896.0,24360.0,1092356.16,1059408.0,1542072.0,2003050.56,2597498.4,2421617.52,1956830.4
BRA0030290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52080.0,86360.4,89898.48,92058.96,95659.2
BRA0002082,85100.4,126977.76,168.0,489048.0,18312.0,346580.64,22512.0,119112.0,421.68,327.6,131.04,1327.2
BRA0030295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91072.8
BRA0030053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8652.0
BRA0001401,257441.52,878450.16,705432.0,867888.0,781200.0,577080.0,705768.0,576240.0,645120.0,770952.0,686448.0,636316.8
BRA0030054,0.0,0.0,0.0,0.0,0.0,840.0,63504.0,575904.0,1550492.16,1653807.12,1636837.44,1575621.6
BRA0031344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156609.6
BRA0027968,112356.72,268534.56,629664.0,456624.0,509376.0,428568.0,555912.0,262584.0,571032.0,689976.0,668808.0,517608.0
BRA0029718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662474.4
BRA0029719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328082.0,2332394.4,1669735.2,1385143.2
BRA0002715,2902134.48,3398369.52,1161888.0,0.0,4023096.0,5906376.0,7699104.0,5657232.0,7153608.0,7553448.0,7304304.0,8127890.4
BRA0028538,0.0,0.0,0.0,25872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.4
BRA0029556,0.0,0.0,0.0,0.0,5208.0,0.0,2352.0,89040.0,124061.28,216800.64,218141.28,34339.2
BRA0001174,3644733.12,8835800.4,9136344.0,6385176.0,7898352.0,5479824.0,7861560.0,7166040.0,4796736.0,4177656.0,3713640.0,3173839.2
BRA0029554,0.0,0.0,0.0,0.0,4536.0,73584.0,5376.0,283920.0,463451.52,872141.76,685814.64,316411.2
BRA0029555,0.0,0.0,0.0,0.0,0.0,34272.0,4200.0,293664.0,491159.76,858893.28,483050.4,235468.8
BRA0002555,831067.44,1658929.44,1735272.0,1806504.0,2140992.0,1871856.0,2100168.0,1900080.0,2247504.0,1949808.0,2224152.0,2539404.0
BRA0028532,0.0,0.0,1344.0,24864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.6
BRA0028531,0.0,0.0,0.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.8
BRA0028530,0.0,0.0,1512.0,24864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.6
BRA0028537,0.0,0.0,0.0,26208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0
BRA0028535,0.0,0.0,0.0,25536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.6
BRA0028534,0.0,0.0,672.0,34608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.8
BRA0000647,225912.96,514424.4,477792.0,542304.0,520800.0,474600.0,537600.0,473928.0,627480.0,539784.0,520800.0,657115.2
BRA0001079,247784.88,520003.68,475104.0,445032.0,675528.0,360024.0,494256.0,415128.0,395472.0,267960.0,221592.0,269220.0
BRA0028923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0000203,261964.08,559900.32,581784.0,691656.0,749112.0,620928.0,791112.0,625632.0,712656.0,401856.0,576072.0,772312.8
BRA0029459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288204.0
BRA0030321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352598.4
BRA0026792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305141.6
BRA0029499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269026.8,579094.32,574034.16,471273.6
BRA0029458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543312.0,459312.0,453600.0,841310.4
BRA0028029,0.0,65664.48,96432.0,5194560.0,275856.0,1884739.92,261912.0,2199456.0,4565794.8,6274452.24,6182988.0,1558149.6
BRA0029654,0.0,0.0,0.0,0.0,0.0,0.0,840.0,118608.0,690150.72,955478.16,920203.2,291429.6
BRA0028845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0028424,0.0,0.0,0.0,0.0,74625.6,245822.64,265608.0,146664.0,119315.28,144066.72,140327.04,142682.4
BRA0030340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115449.6
BRA0029456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402948.0
BRA0000012,0.0,0.0,0.0,0.0,346920.0,315336.0,376320.0,252840.0,421848.0,549192.0,533400.0,386954.4
BRA0003045,860937.84,2276583.12,2110248.0,2119320.0,2394168.0,1827504.0,2251536.0,2196096.0,1585752.0,1188768.0,914760.0,1515763.2
BRA0027012,409904.88,566007.12,609168.0,681408.0,748104.0,681912.0,776496.0,452088.0,777504.0,973224.0,919632.0,815035.2
BRA0002887,0.0,0.0,74928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307140.8
BRA0030348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54936.0,93576.0,98458.08,80707.2,0.0
BRA0030457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412036.8
BRA0027244,452786.88,1072747.2,1052688.0,1156512.0,1072176.0,775320.0,992208.0,951888.0,971880.0,1019088.0,918792.0,588084.0
BRA0001225,1108800.0,2602509.84,2566200.0,2670024.0,3130848.0,2458008.0,3075912.0,2891784.0,2245488.0,1705872.0,1279152.0,1986381.6
BRA0031193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385615.44,409311.84,212200.8
BRA0000955,36148.56,81945.36,78960.0,76944.0,84504.0,78301.44,72912.0,70896.0,81394.32,67646.88,65274.72,64764.0
BRA0001096,233429.28,737644.32,437472.0,1400616.0,423864.0,1098407.52,96600.0,1151304.0,1762383.84,1436509.2,1704368.4,832608.0
BRA0035614,1017873.36,1081668.0,1430856.0,1319304.0,1871520.0,1550304.0,1934856.0,841680.0,1513848.0,2650704.0,2498832.0,1934352.0
BRA0030511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183909.6
BRA0001007,2307409.44,5929938.0,5249328.0,5106024.0,6262032.0,4920552.0,5958624.0,6150480.0,3808728.0,2502696.0,1222200.0,3173637.6
BRA0030697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89628.0
BRA0030695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75667.2
BRA0001098,541171.68,1354725.12,1243704.0,1263192.0,1392888.0,917784.0,1212792.0,1191456.0,984312.0,750624.0,566832.0,913080.0
BRA0030945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615602.4
BRA0029461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0032302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376051.2
BRA0002277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0030599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0028706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52248.0
BRA0029705,0.0,0.0,0.0,0.0,0.0,1176.0,336.0,276192.0,410676.0,900930.24,943560.24,309204.0
BRA0028014,0.0,0.0,0.0,0.0,3696.0,830586.96,970704.0,1368024.0,1769112.24,1528079.28,1720279.68,1643107.2
BRA0002406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0001120,7198836.96,19021346.4,18636576.0,17901408.0,16895088.0,13972560.0,17780784.0,16121952.0,15029280.0,11895240.0,9159192.0,13579120.8
BRA0029144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA0028654,0.0,0.0,0.0,60816.0,0.0,18648.0,672.0,73416.0,113986.32,356195.28,228068.4,924.0
BRA0028655,0.0,0.0,0.0,0.0,2856.0,0.0,1008.0,84504.0,93055.2,191429.28,185324.16,30592.8
BRA0029668,0.0,0.0,0.0,0.0,0.0,840.0,336.0,260400.0,412811.28,901410.72,834351.84,378352.8
BRA0001946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224112.0,354604.32,799713.6,419134.8,0.0
BRA0029664,0.0,0.0,0.0,0.0,0.0,504.0,12768.0,323904.0,888528.48,1212637.44,953823.36,327062.4
BRA0030199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136416.0,259573.44,265752.48,274369.2,279921.6
BRA0027130,78827.28,252436.8,208824.0,251496.0,243768.0,200424.0,226128.0,198912.0,197736.0,199920.0,201264.0,164808.0
BRA0002077,178279.92,438256.56,377160.0,410424.0,475944.0,454776.0,444696.0,451248.0,427560.0,381024.0,388248.0,526797.6
BRA0030674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44184.0,3459960.0,7316232.0,11099592.0,12187593.6
